84,2,2,0,0,5,84,0,1,1,1,0,normal
73,2,2,2,0,2,71,0,2,2,2,0,normal
24,2,2,2,2,9,21,0,1,1,1,0,normal
1,1,1,0,1,0,0,0,1,1,1,0,normal
1,1,1,0,1,0,0,0,2,2,2,0,normal
12,2,2,0,1,5,12,0,1,1,1,0,normal
0,0,0,0,0,0,0,0,1,1,1,0,normal
74,2,2,1,0,4,74,0,3,3,3,0,normal
2,2,2,0,0,1,1,0,2,2,2,0,normal
14,2,2,0,2,5,13,0,2,2,2,0,normal
21,3,3,2,2,7,17,0,4,4,4,0,normal
17,2,2,1,0,8,16,0,1,1,1,0,normal
0,0,0,0,0,0,0,0,3,2,2,0,normal
0,0,0,0,2,4,12,0,19,7,7,0,normal
0,0,0,2,0,6,35,0,36,3,3,0,normal
0,0,0,0,0,0,0,0,1,1,1,0,normal
0,0,0,0,2,1,3,0,6,4,4,0,normal
0,0,0,2,0,6,29,0,30,3,3,0,normal
0,0,0,0,0,0,0,0,1,1,1,0,normal
0,0,0,0,0,0,0,0,3,3,3,0,normal
0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,0,0,0,0,4,2,2,0,normal
0,0,0,0,0,0,0,0,5,3,3,0,normal
0,0,0,0,0,0,0,0,4,2,2,0,normal
0,0,0,0,0,0,0,0,7,3,3,0,normal
0,0,0,0,0,0,0,0,4,4,4,0,normal
0,0,0,0,0,0,0,0,1,1,1,0,normal
0,0,0,0,0,0,0,0,1,1,1,0,normal
0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,0,0,0,0,0,0,0,0,normal
14,2,2,0,2,6,13,0,3,3,3,0,normal
0,0,0,0,0,0,0,0,2,2,2,0,normal
98,3,3,0,2,10,97,0,5,4,4,0,normal
51,3,3,2,0,4,49,0,1,1,1,0,normal
3,2,2,0,0,2,3,0,2,2,2,0,normal
0,0,0,0,0,0,0,0,2,2,2,0,normal
0,0,0,0,0,0,0,0,1,1,1,0,normal
0,0,0,0,0,0,0,0,3,3,3,0,normal
0,0,0,0,0,0,0,0,1,1,1,0,normal
0,0,0,0,0,0,0,0,1,1,1,0,normal
36,2,2,0,2,10,35,0,8,6,6,0,normal
73,2,2,0,0,2,73,0,1,1,1,0,normal
328,2,2,0,0,1,328,0,3,2,2,0,normal
207,3,3,2,0,4,205,0,2,2,2,0,normal
14,2,2,0,2,5,13,0,3,3,3,0,normal
1,1,1,0,0,0,1,0,1,1,1,0,normal
95,2,2,2,0,6,93,0,2,2,2,0,normal
12,2,2,0,2,5,11,0,3,3,3,0,normal
25,6,6,2,2,11,19,0,1,1,1,0,normal
27,3,3,0,2,11,37,0,17,7,7,0,normal
28,2,2,2,0,5,26,0,1,1,1,0,normal
13,2,2,0,2,5,12,0,13,5,5,0,normal
0,0,0,0,0,0,0,0,4,3,3,0,normal
2,2,2,0,0,0,2,0,1,1,1,0,normal
90,2,2,1,0,5,90,0,1,1,1,0,normal
4,2,2,1,0,1,2,0,4,3,3,0,normal
0,0,0,0,0,0,0,0,3,3,3,0,normal
11,2,2,0,2,5,10,0,1,1,1,0,normal
0,0,0,0,0,0,0,0,2,2,2,0,normal
177,2,2,1,0,4,177,0,1,1,1,0,normal
4,2,2,1,0,1,2,0,4,4,3,0,normal
0,0,0,1,4,14,111,0,120,8,9,0,normal
0,0,0,2,0,3,123,0,126,3,3,0,normal
64,3,2,0,2,6,111,0,49,3,3,0,normal
35,2,3,2,0,2,46,0,15,4,4,0,normal
0,0,0,0,0,0,0,0,1,1,1,0,normal
0,0,0,2,2,8,39,0,45,5,5,0,normal
0,0,0,1,4,12,38,0,43,6,6,0,normal
166,3,3,2,0,4,207,0,44,3,3,0,normal
0,0,0,0,0,0,0,0,1,1,1,0,normal
0,0,0,0,2,5,12,0,15,4,4,0,normal
0,0,0,0,0,0,0,0,1,1,1,0,normal
0,0,0,2,0,2,16,0,21,4,4,0,normal
0,0,0,0,0,0,0,0,2,2,2,0,normal
12,3,3,0,2,3,11,0,1,1,1,0,normal
3,2,2,0,0,2,3,0,1,1,1,0,normal
39,2,2,0,0,1,39,0,2,2,2,0,normal
152,6,6,2,2,7,145,0,1,1,1,0,normal
20,5,5,2,2,7,17,0,1,1,1,0,normal
7,2,2,2,0,2,5,0,2,2,2,0,normal
0,0,0,0,0,0,0,0,1,1,1,0,normal
13,2,2,0,2,5,12,0,1,1,1,0,normal
0,0,0,0,0,0,0,0,2,2,2,0,normal
46,2,2,0,0,3,46,0,1,1,1,0,normal
100,3,3,2,0,2,98,0,1,1,1,0,normal
44,2,2,0,2,8,43,0,2,2,2,0,normal
15,2,2,2,0,2,13,0,1,1,1,0,normal
0,0,0,0,0,0,0,0,2,2,2,0,normal
32,3,3,4,2,9,29,0,3,3,3,0,normal
0,0,0,0,0,0,0,0,1,1,1,0,normal
22,2,2,1,2,8,20,0,1,1,1,0,normal
12,2,2,0,2,5,11,0,2,2,2,0,normal
1,1,1,0,0,0,1,0,1,1,1,0,normal
25,3,3,2,0,7,25,0,1,1,1,0,normal
52,2,2,0,0,14,52,0,2,2,2,0,normal
9,2,2,2,0,1,7,0,2,2,2,0,normal
11,2,2,0,2,5,10,0,3,3,3,0,normal
16,2,2,2,0,9,14,0,4,4,4,0,normal
0,0,0,0,0,0,0,0,0,0,0,0,normal
11,2,2,0,2,5,10,0,0,0,0,0,normal
10,2,2,2,0,3,8,0,0,0,0,0,normal
0,0,0,0,0,0,0,0,1,1,1,0,normal
40,2,2,2,2,10,37,0,5,4,4,0,normal
23,4,4,2,4,7,21,0,1,1,1,0,normal
11,2,2,2,0,4,9,0,1,1,1,0,normal
25,4,4,2,4,7,23,0,1,1,1,0,normal
12,2,2,2,0,3,10,0,3,3,3,0,normal
13,2,2,0,2,5,12,0,0,0,0,0,normal
34,2,2,0,0,15,38,0,6,4,4,0,normal
91,2,2,2,0,29,89,0,2,2,2,0,normal
0,0,0,0,0,0,0,0,1,1,1,0,normal
15,2,2,0,2,5,14,0,1,1,1,0,normal
9,2,2,2,0,3,7,0,1,1,1,0,normal
18,2,2,2,2,7,15,0,1,1,1,0,normal
13,2,2,0,2,5,12,0,0,0,0,0,normal
0,0,0,0,0,0,0,0,2,2,2,0,normal
101,2,2,2,0,5,99,0,0,0,0,0,normal
0,0,0,0,0,0,0,0,7,5,5,0,normal
17,2,2,0,2,6,16,0,2,2,2,0,normal
33,2,2,2,0,5,31,0,0,0,0,0,normal
28,2,2,2,2,9,25,0,0,0,0,0,normal
11,2,2,0,2,5,10,0,4,4,4,0,normal
39,6,6,2,0,3,31,0,1,1,1,0,normal
0,0,0,0,0,0,0,0,0,0,0,0,normal
26,3,3,1,4,11,24,0,0,0,0,0,normal
27,2,2,2,0,10,25,0,5,2,2,0,normal
0,0,0,0,0,0,0,0,5,2,2,0,normal
14,2,2,0,2,5,13,0,7,6,6,0,normal
23,3,3,1,2,11,22,0,1,1,1,0,normal
7,2,2,2,0,1,5,0,1,1,1,0,normal
15,2,2,0,2,5,14,0,2,2,2,0,normal
186,2,2,2,0,14,184,0,1,1,1,0,normal
0,0,0,0,0,0,0,0,0,0,0,0,normal
10,2,2,0,2,3,9,0,3,2,2,0,normal
42,3,3,4,2,16,36,0,1,1,1,0,normal
32,3,3,2,4,10,27,0,1,1,1,0,normal
15,2,2,2,0,9,13,0,2,2,2,0,normal
0,0,0,0,0,0,0,0,1,1,1,0,normal
21,2,2,2,2,8,18,0,1,1,1,0,normal
0,0,0,0,0,0,0,0,2,2,2,0,normal
0,0,0,0,2,10,81,0,87,6,6,0,normal
0,0,0,2,0,1,204,0,205,3,3,0,normal
0,0,0,1,2,11,283,0,291,5,5,0,normal
0,0,0,1,0,0,2,0,9,5,5,0,normal
13,2,2,0,2,5,12,0,2,2,2,0,normal
0,0,0,0,0,0,0,0,0,0,0,0,normal
90,2,2,2,0,11,88,0,1,1,1,0,normal
0,0,0,0,0,0,0,0,1,1,1,0,normal
138,2,2,2,2,14,135,0,3,3,3,0,normal
4,2,2,0,2,1,3,0,1,1,1,0,normal
7,2,2,0,0,4,7,0,1,1,1,0,normal
84,2,2,2,0,4,82,0,2,2,2,0,normal
0,0,0,0,2,7,13,0,19,6,6,0,normal
1,1,1,0,1,0,0,0,1,1,1,0,normal
17,2,2,0,3,5,16,0,2,2,2,0,normal
9,2,2,2,0,3,7,0,3,3,3,0,normal
20,2,2,2,2,8,17,0,0,0,0,0,normal
18,2,2,2,2,7,15,0,3,3,3,0,normal
0,0,0,0,0,0,0,0,0,0,0,0,normal
1,1,1,0,1,0,0,0,1,1,1,0,normal
12,2,2,0,2,3,11,0,1,1,1,0,normal
3,2,2,0,0,2,3,0,1,1,1,0,normal
11,2,2,0,0,2,11,0,0,0,0,0,normal
100,3,3,0,0,2,100,0,4,3,3,0,normal
44,2,2,1,0,1,44,0,1,1,1,0,normal
4,2,2,1,0,1,2,0,1,1,1,0,normal
0,0,0,0,0,2,3,0,8,6,6,0,normal
64,9,9,6,6,16,55,0,1,1,1,0,normal
4,2,2,0,2,1,3,0,3,3,3,0,normal
52,6,6,4,2,16,47,0,2,2,2,0,normal
0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,0,0,0,0,1,1,1,0,normal
10,2,2,0,2,5,11,0,3,3,3,0,normal
4,2,2,0,0,2,4,0,1,1,1,0,normal
0,0,0,0,0,0,0,0,2,2,2,0,normal
63,2,2,0,0,8,63,0,0,0,0,0,normal
20,2,2,1,0,1,20,0,1,1,1,0,normal
4,2,2,1,0,1,2,0,4,4,4,0,normal
37,2,2,2,2,7,34,0,1,1,1,0,normal
14,2,2,0,2,5,13,0,1,1,1,0,normal
1,1,1,0,0,0,1,0,2,2,2,0,normal
105,2,2,2,0,34,103,0,1,1,1,0,normal
22,2,2,2,2,8,21,0,3,3,3,0,normal
0,0,0,0,0,0,0,0,4,4,4,0,normal
30,2,2,2,2,12,27,0,1,1,1,0,normal
0,0,0,0,0,0,0,0,1,1,1,0,normal
13,2,2,0,2,5,12,0,2,2,2,0,normal
53,2,2,2,0,5,51,0,1,1,1,0,normal
81,2,2,1,2,12,79,0,1,1,1,0,normal
3,3,2,1,1,0,1,0,2,2,2,0,normal
1,1,1,0,1,0,0,0,0,0,0,0,normal
11,2,2,1,1,6,11,0,1,1,1,0,normal
4,2,2,1,0,1,4,0,6,5,5,0,normal
11,2,2,0,2,5,10,0,1,1,1,0,normal
0,0,0,0,0,0,0,0,1,1,1,0,normal
55,2,2,0,0,1,55,0,2,2,2,0,normal
82,2,2,2,0,3,80,0,1,1,1,0,normal
0,0,0,0,0,0,0,0,1,1,1,0,normal
13,2,2,0,2,5,12,0,2,2,2,0,normal
20,2,2,0,0,4,20,0,1,1,1,0,normal
46,2,2,2,0,2,44,0,1,1,1,0,normal
27,2,2,2,2,13,24,0,2,2,2,0,normal
0,0,0,0,0,0,1,0,2,2,2,0,normal
15,2,2,0,2,5,15,0,2,2,2,0,normal
21,2,2,2,0,10,19,0,1,1,1,0,normal
15,2,2,0,2,5,14,0,5,4,4,0,normal
22,6,6,0,2,7,17,0,1,1,1,0,normal
18,3,3,4,0,6,16,0,1,1,1,0,normal
31,2,2,2,2,12,28,0,1,1,1,0,normal
0,0,0,0,0,0,0,0,1,1,1,0,normal
11,2,2,0,2,5,10,0,6,5,5,0,normal
0,0,0,0,0,0,0,0,1,1,1,0,normal
83,2,2,0,0,22,83,0,0,0,0,0,normal
49,2,2,2,0,15,49,0,4,4,4,0,normal
14,3,3,0,2,5,12,0,0,0,0,0,normal
0,0,0,0,0,0,0,0,1,1,1,0,normal
27,2,2,0,0,2,27,0,2,2,2,0,normal
2,2,2,0,0,0,2,0,1,1,1,0,normal
17,3,3,2,0,2,17,0,1,1,1,0,normal
30,2,2,0,0,0,30,0,2,2,2,0,normal
30,2,2,0,0,0,30,0,1,1,1,0,normal
2,2,2,0,0,0,2,0,1,1,1,0,normal
20,2,2,0,0,0,20,0,4,3,3,0,normal
11,3,2,0,0,0,11,0,1,1,1,0,normal
24,3,3,0,0,0,24,0,1,1,1,0,normal
42,2,2,0,0,0,42,0,3,3,3,0,normal
13,2,2,2,0,2,11,0,5,2,2,0,normal
0,0,0,0,0,0,0,0,5,3,3,0,normal
28,2,2,2,2,13,25,0,2,2,2,0,normal
10,2,2,0,2,3,9,0,1,1,1,0,normal
39,3,3,4,2,15,33,0,1,1,1,0,normal
10,2,2,0,2,5,9,0,2,2,2,0,normal
1,1,1,0,0,0,1,0,1,1,1,0,normal
166,2,2,2,0,14,164,0,1,1,1,0,normal
7,4,5,0,3,1,5,0,4,4,4,0,normal
20,3,3,2,1,7,17,0,1,1,1,0,normal
9,2,2,2,1,2,9,0,1,1,1,0,normal
13,2,2,0,2,5,12,0,2,2,2,0,normal
84,2,2,2,0,4,82,0,1,1,1,0,normal
0,0,0,0,0,0,0,0,1,1,1,0,normal
4,2,2,0,2,1,3,0,6,5,5,0,normal
16,2,2,2,0,6,14,0,1,1,1,0,normal
20,2,2,2,2,9,17,0,1,1,1,0,normal
0,0,0,0,0,0,0,0,1,1,1,0,normal
13,2,2,0,2,5,12,0,6,2,2,0,normal
8,3,2,2,0,2,7,0,2,2,2,0,normal
0,0,0,0,0,0,0,0,2,2,2,0,normal
22,2,2,2,2,9,19,0,3,2,2,0,normal
0,0,0,0,0,0,0,0,3,2,2,0,normal
18,2,2,2,2,7,15,0,1,1,1,0,normal
4,2,2,0,2,1,3,0,1,1,1,0,normal
9,2,2,0,0,4,9,0,3,2,2,0,normal
0,0,0,0,0,0,0,0,4,3,3,0,normal
94,2,2,2,0,6,92,0,1,1,1,0,normal
10,2,2,0,2,5,9,0,1,1,1,0,normal
5,2,2,0,0,2,6,0,3,3,3,0,normal
9,2,3,2,0,1,7,0,0,0,0,0,normal
45,2,2,0,2,10,44,0,0,0,0,0,normal
49,2,2,2,0,5,47,0,2,2,2,0,normal
0,0,0,0,0,0,0,0,0,0,0,0,normal
27,2,2,1,2,13,26,0,3,3,3,0,normal
5,3,2,1,1,1,2,0,1,1,1,0,normal
12,2,2,0,1,5,12,0,1,1,1,0,normal
63,2,2,0,0,4,63,0,1,1,1,0,normal
82,2,2,3,0,1,80,0,2,2,2,0,normal
9,2,2,0,2,4,8,0,3,3,3,0,normal
26,4,4,1,2,10,25,0,1,1,1,0,normal
27,3,2,4,0,11,25,0,2,2,2,0,normal
0,0,0,0,0,0,0,0,2,2,2,0,normal
13,2,2,0,2,5,12,0,0,0,0,0,normal
73,2,2,2,0,4,71,0,2,2,2,0,normal
0,0,0,1,2,7,157,0,159,3,3,0,normal
0,0,0,1,0,2,4,0,8,4,4,0,normal
0,0,0,2,2,7,42,0,50,6,7,0,normal
0,0,0,2,4,17,184,0,189,6,6,0,normal
0,0,0,0,0,0,0,0,0,0,0,0,normal
